"data_source","signal","time_type","geo_type","min_time","max_time","num_locations","min_value","max_value","mean_value","stdev_value","last_update","max_issue","min_lag","max_lag"
"indicator-combination","confirmed_cumulative_prop","day","hrr",2020-02-20,2021-11-12,306,0,23409.3912388,5909.2742684,5007.9501693,1636987954,2021-11-15,1,318
"indicator-combination","confirmed_cumulative_prop","day","msa",2020-02-20,2021-11-12,392,0,23963.098094,5838.3391798,5069.5083137,1636987955,2021-11-15,1,318
"indicator-combination","confirmed_cumulative_prop","day","nation",2020-04-01,2021-11-12,1,64.2909795,13906.1504307041,6296.4819929,4474.9568954,1636987956,2021-11-15,3,330
"indicator-combination","confirmed_cumulative_prop","day","state",2020-02-20,2021-11-12,52,0,20128.9936483,5812.9343872,5005.4235412,1636987957,2021-11-15,1,318
"indicator-combination","confirmed_incidence_num","day","county",2020-02-20,2021-11-12,3274,-148527,42904,22.2074281,297.80297,1636987946,2021-11-15,1,334
"indicator-combination","confirmed_incidence_num","day","hhs",2020-04-01,2021-11-12,10,-24483,190937,7725.6541455,10662.7906019,1636987953,2021-11-15,2,312
"indicator-combination","confirmed_incidence_num","day","hrr",2020-02-20,2021-11-12,306,-17909.257254467,47945.581734851,235.1779886,639.5392126,1636987954,2021-11-15,1,314
"indicator-combination","confirmed_incidence_num","day","msa",2020-02-20,2021-11-12,392,-18686,65726,157.6013825,663.4550004,1636987955,2021-11-15,1,314
"indicator-combination","confirmed_incidence_num","day","nation",2020-04-01,2021-11-12,1,-13564,367596,77256.5414552,63187.0620031,1636987956,2021-11-15,3,312
"indicator-combination","confirmed_incidence_num","day","state",2020-02-20,2021-11-12,52,-26123,184937,1395.0080331,3162.0483412,1636987957,2021-11-15,1,312
"indicator-combination","confirmed_incidence_prop","day","county",2020-02-20,2021-11-12,3221,-101729.3997965,101792.3751393,23.3303381,134.0622205,1636987947,2021-11-15,1,334
"indicator-combination","confirmed_incidence_prop","day","hhs",2020-04-01,2021-11-12,10,-38.6377762,446.98884,22.6624843,24.2530097,1636987953,2021-11-15,2,330
"indicator-combination","confirmed_incidence_prop","day","hrr",2020-02-20,2021-11-12,306,-4448.496536,4522.4817459,22.6622844,44.7123514,1636987954,2021-11-15,1,314
"indicator-combination","confirmed_incidence_prop","day","msa",2020-02-20,2021-11-12,392,-5610.2577169,9817.2538102,22.6600526,51.953771,1636987955,2021-11-15,1,314
"indicator-combination","confirmed_incidence_prop","day","nation",2020-04-01,2021-11-12,1,-4.0860026,110.7341647,23.2726651,19.0343925,1636987956,2021-11-15,3,330
"indicator-combination","confirmed_incidence_prop","day","state",2020-02-20,2021-11-12,52,-1064.0310198,1208.2647001,22.3484305,39.0445092,1636987957,2021-11-15,1,312
"indicator-combination","deaths_7dav_cumulative_num","day","county",2020-02-20,2021-07-22,3274,-0.8571429,24591.7142857,89.0526477,455.8095796,1635515787,2021-10-29,1,334
"indicator-combination","deaths_7dav_cumulative_num","day","hhs",2020-04-01,2021-07-22,10,0,122223.8571425,30680.4244471,30544.0285349,1635515787,2021-10-29,2,317
"indicator-combination","deaths_7dav_cumulative_num","day","hrr",2020-02-20,2021-07-22,306,0,24684.7851819,944.2730089,1831.152352,1635515790,2021-10-29,1,317
"indicator-combination","deaths_7dav_cumulative_num","day","msa",2020-02-20,2021-07-22,392,0,64098.5714286,645.9568113,2820.0567566,1635515793,2021-10-29,1,318
"indicator-combination","deaths_7dav_cumulative_num","day","nation",2020-04-01,2021-07-22,1,1509,605490.7142845,306804.244471,203390.6676691,1635515787,2021-10-29,2,317
"indicator-combination","deaths_7dav_cumulative_num","day","state",2020-02-20,2021-07-22,52,0,63489.1428571,5597.7123275,9450.7260523,1635515787,2021-10-29,1,313
"indicator-combination","deaths_7dav_cumulative_prop","day","county",2020-02-20,2021-07-22,3221,0,865.8008658,86.1857417,109.1087456,1635515790,2021-10-29,1,334
"indicator-combination","deaths_7dav_cumulative_prop","day","hhs",2020-04-01,2021-07-22,10,0,257.102437685084,90.3874467,69.311358,1635515787,2021-10-29,2,330
"indicator-combination","deaths_7dav_cumulative_prop","day","hrr",2020-02-20,2021-07-22,306,0,447.3055058,85.7092678,83.5464891,1635515787,2021-10-29,1,317
"indicator-combination","deaths_7dav_cumulative_prop","day","msa",2020-02-20,2021-07-22,392,0,409.4583782,77.2413093,79.5813029,1635515793,2021-10-29,1,318
"indicator-combination","deaths_7dav_cumulative_prop","day","nation",2020-04-01,2021-07-22,1,0.4545693,182.39727437615,92.4213314,61.2691533,1635515787,2021-10-29,2,330
"indicator-combination","deaths_7dav_cumulative_prop","day","state",2020-02-20,2021-07-22,52,0,298.2372591,79.2846492,74.5228878,1635515787,2021-10-29,1,313
"indicator-combination","deaths_7dav_incidence_num","day","county",2020-02-20,2021-11-12,3274,-254.2857143,686.8571429,0.3590364,2.8958922,1636987948,2021-11-15,1,334
"indicator-combination","deaths_7dav_incidence_num","day","hhs",2020-04-01,2021-11-12,10,-3.1428575,1210.9999962,124.9525734,154.3357872,1636987953,2021-11-15,2,317
"indicator-combination","deaths_7dav_incidence_num","day","hrr",2020-02-20,2021-11-12,306,-25.2855085,430.8454645,3.6795073,9.3771559,1636987954,2021-11-15,1,317
"indicator-combination","deaths_7dav_incidence_num","day","msa",2020-02-20,2021-11-12,392,-153.7142857,1185,2.3953846,13.3030792,1636987955,2021-11-15,1,318
"indicator-combination","deaths_7dav_incidence_num","day","nation",2020-04-01,2021-11-12,1,196.142843,3511.571428,1249.5257335,783.8521562,1636987956,2021-11-15,3,317
"indicator-combination","deaths_7dav_incidence_num","day","state",2020-02-20,2021-11-12,52,-53,955.85714285714,22.544682,48.2912951,1636987957,2021-11-15,1,313
"indicator-combination","deaths_7dav_incidence_prop","day","county",2020-02-20,2021-11-12,3221,-1345.5069678,1345.5069678,0.4115553,1.8048072,1636987948,2021-11-15,1,334
"indicator-combination","deaths_7dav_incidence_prop","day","hhs",2020-04-01,2021-11-12,10,-0.0218996,3.6923205,0.3554414,0.3633378,1636987953,2021-11-15,2,330
"indicator-combination","deaths_7dav_incidence_prop","day","hrr",2020-02-20,2021-11-12,306,-10.403212,12.6861376,0.360123,0.5118885,1636987954,2021-11-15,1,317
"indicator-combination","deaths_7dav_incidence_prop","day","msa",2020-02-20,2021-11-12,392,-30.2564418,30.2564418,0.3425532,0.5820389,1636987956,2021-11-15,1,318
"indicator-combination","deaths_7dav_incidence_prop","day","nation",2020-04-01,2021-11-12,1,0.0590858,1.0578214,0.3764056,0.2361267,1636987956,2021-11-15,3,330
"indicator-combination","deaths_7dav_incidence_prop","day","state",2020-02-20,2021-11-12,52,-1.1045736,6.5277897,0.3342936,0.4295404,1636987957,2021-11-15,1,313
"indicator-combination","deaths_cumulative_num","day","county",2020-02-20,2021-11-12,3274,-6,26620,112.3033097,545.2133812,1636987949,2021-11-15,1,334
"indicator-combination","deaths_cumulative_num","day","hhs",2020-04-01,2021-11-12,10,42,175955,39221.4698816,36253.7431315,1636987953,2021-11-15,2,317
"indicator-combination","deaths_cumulative_num","day","hrr",2020-02-20,2021-11-12,306,0,26734.5151766,1182.3602567,2115.7369269,1636987954,2021-11-15,1,317
"indicator-combination","deaths_cumulative_num","day","msa",2020-02-20,2021-11-12,392,0,65872,796.0354813,3147.3979619,1636987956,2021-11-15,1,318
"indicator-combination","deaths_cumulative_num","day","nation",2020-04-01,2021-11-12,1,5395,757905,392214.6988156,226518.2828577,1636987956,2021-11-15,3,316
"indicator-combination","deaths_cumulative_num","day","state",2020-02-20,2021-11-12,52,0,72025,7053.902842,11290.4859944,1636987957,2021-11-15,1,313
"indicator-combination","deaths_cumulative_prop","day","county",2020-02-20,2021-11-12,3221,-2.1855057,9418.5487746,114.3161118,127.0910736,1636987950,2021-11-15,1,334
"indicator-combination","deaths_cumulative_prop","day","hhs",2020-04-01,2021-11-12,10,0.2970251,270.05051371671,114.0193479,75.0077572,1636987953,2021-11-15,2,330
"indicator-combination","deaths_cumulative_prop","day","hrr",2020-02-20,2021-11-12,306,0,468.3035098,109.2108647,94.016468,1636987954,2021-11-15,1,317
"indicator-combination","deaths_cumulative_prop","day","msa",2020-02-20,2021-11-12,392,0,502.09532,99.4237986,91.8949409,1636987956,2021-11-15,1,318
"indicator-combination","deaths_cumulative_prop","day","nation",2020-04-01,2021-11-12,1,1.6251831,228.310365418918,118.1502711,68.2360875,1636987956,2021-11-15,3,330
"indicator-combination","deaths_cumulative_prop","day","state",2020-02-20,2021-11-12,52,0,343.3682106,100.0364694,83.6742364,1636987957,2021-11-15,1,313
"indicator-combination","deaths_incidence_num","day","county",2020-02-20,2021-11-12,3274,-2039,3112,0.3603695,5.4952678,1636987951,2021-11-15,1,334
"indicator-combination","deaths_incidence_num","day","hhs",2020-04-01,2021-11-12,10,-1407,3112,125.0966159,192.0161107,1636987953,2021-11-15,2,316
"indicator-combination","deaths_incidence_num","day","hrr",2020-02-20,2021-11-12,306,-243.0117977,1233.7505426,3.6924741,12.5288124,1636987954,2021-11-15,1,318
"indicator-combination","deaths_incidence_num","day","msa",2020-02-20,2021-11-12,392,-1076,2795,2.4017705,15.9164269,1636987956,2021-11-15,1,318
"indicator-combination","deaths_incidence_num","day","nation",2020-04-01,2021-11-12,1,60,5073,1250.9661591,938.9711774,1636987957,2021-11-15,3,317
"indicator-combination","deaths_incidence_num","day","state",2020-02-20,2021-11-12,52,-2039,3112,22.6283167,66.4805602,1636987957,2021-11-15,1,313
"indicator-combination","deaths_incidence_prop","day","county",2020-02-20,2021-11-12,3221,-9418.5487746,9418.5487746,0.4144913,9.8963304,1636987952,2021-11-15,1,334
"indicator-combination","deaths_incidence_prop","day","hhs",2020-04-01,2021-11-12,10,-2.10288317838283,5.9858728,0.355723,0.4624611,1636987953,2021-11-15,2,330
"indicator-combination","deaths_incidence_prop","day","hrr",2020-02-20,2021-11-12,306,-77.2274987,78.6293771,0.3619639,0.8969666,1636987954,2021-11-15,1,317
"indicator-combination","deaths_incidence_prop","day","msa",2020-02-20,2021-11-12,392,-211.7950926,211.7950926,0.3444498,1.3139372,1636987956,2021-11-15,1,318
"indicator-combination","deaths_incidence_prop","day","nation",2020-04-01,2021-11-12,1,0.0180743,1.5281842,0.3768395,0.2828545,1636987957,2021-11-15,3,330
"indicator-combination","deaths_incidence_prop","day","state",2020-02-20,2021-11-12,52,-9.381911,43.1070973,0.3363865,0.7775213,1636987957,2021-11-15,1,313
"indicator-combination","nmf_day_doc_fbc_fbs_ght","day","county",2020-04-15,2021-03-16,2568,0.077293955452674,7.24956989830725,0.8020888,0.3469438,1616009162,2021-03-17,1,96
"indicator-combination","nmf_day_doc_fbc_fbs_ght","day","msa",2020-04-15,2021-03-16,385,0.048225644401162,11.4433102585523,0.723743,0.3998013,1616009163,2021-03-17,1,96
"indicator-combination","nmf_day_doc_fbc_fbs_ght","day","state",2020-04-15,2021-03-15,52,0.112490007177036,5.91451507588846,0.792171,0.3823998,1616009162,2021-03-17,1,96
"indicator-combination","nmf_day_doc_fbs_ght","day","county",2020-04-06,2020-05-26,2296,0,16.246099029316,0.7203178,0.5380712,1590558701,2020-05-27,1,51
"indicator-combination","nmf_day_doc_fbs_ght","day","msa",2020-04-06,2020-05-26,382,0,4.32452661550886,0.7509085,0.4499194,1590558701,2020-05-27,1,51
"indicator-combination","nmf_day_doc_fbs_ght","day","state",2020-04-06,2020-05-26,52,0.0747817727440569,2.81993801241547,0.8575687,0.3721018,1590558701,2020-05-27,1,51
"jhu-csse","confirmed_7dav_cumulative_num","day","county",2020-02-20,2021-07-24,3282,0,1273531.1428571,4582.0314916,22504.3819196,1627222261,2021-07-25,1,428
"jhu-csse","confirmed_7dav_cumulative_num","day","hhs",2020-02-20,2021-07-24,10,0,7502075.1428571,1501599.8941322,1784142.1776819,1627222349,2021-07-25,1,428
"jhu-csse","confirmed_7dav_cumulative_num","day","hrr",2020-02-20,2021-07-24,306,0,1281828.762904,48458.6734733,90833.944416,1627222350,2021-07-25,1,428
"jhu-csse","confirmed_7dav_cumulative_num","day","msa",2020-02-20,2021-07-24,392,0,2335772.5714286,32724.7979168,110129.4225725,1627222359,2021-07-25,1,428
"jhu-csse","confirmed_7dav_cumulative_num","day","nation",2020-02-20,2021-07-24,1,14,34218297.2857143,15017599.4123938,12924731.7886493,1627222370,2021-07-25,1,428
"jhu-csse","confirmed_7dav_cumulative_num","day","state",2020-02-20,2021-07-24,56,0,3882270.5714286,268142.8382428,493481.2409128,1627222371,2021-07-25,1,428
"jhu-csse","confirmed_7dav_cumulative_prop","day","county",2020-02-20,2021-07-24,3274,0,44068.6845931,4417.5741688,4581.8371522,1627222266,2021-07-25,1,428
"jhu-csse","confirmed_7dav_cumulative_prop","day","hhs",2020-02-20,2021-07-24,10,0,11481.4709598,4390.0646849,3914.4412687,1627222349,2021-07-25,1,428
"jhu-csse","confirmed_7dav_cumulative_prop","day","hrr",2020-02-20,2021-07-24,306,0,17932.6864002,4490.5310432,4208.3379905,1627222350,2021-07-25,1,428
"jhu-csse","confirmed_7dav_cumulative_prop","day","msa",2020-02-20,2021-07-24,392,0,17506.9444955,4365.0146125,4268.0348645,1627222359,2021-07-25,1,428
"jhu-csse","confirmed_7dav_cumulative_prop","day","nation",2020-02-20,2021-07-24,1,0.0042129,10296.9382077,4519.0820538,3889.2982742,1627222370,2021-07-25,1,428
"jhu-csse","confirmed_7dav_cumulative_prop","day","state",2020-02-20,2021-07-24,56,0,14578.8475403,4209.7985746,4200.4128035,1627222371,2021-07-25,1,428
"jhu-csse","confirmed_7dav_incidence_num","day","county",2020-02-20,2023-03-09,3284,-55155.8571429,55155.7142857,28.3952515,199.7991459,1678445919,2023-03-10,1,1107
"jhu-csse","confirmed_7dav_incidence_num","day","hhs",2020-02-20,2023-03-09,10,-206.7142857,179745.8571429,9307.0435089,15214.0682299,1678446022,2023-03-10,1,1107
"jhu-csse","confirmed_7dav_incidence_num","day","hrr",2020-02-20,2023-03-09,306,-3856.368581,41764.0236591,297.9313466,774.2768196,1678446022,2023-03-10,1,1107
"jhu-csse","confirmed_7dav_incidence_num","day","msa",2020-02-20,2023-03-09,392,-3857.1428571,88629.4285714,202.9255727,933.9193079,1678446032,2023-03-10,1,1107
"jhu-csse","confirmed_7dav_incidence_num","day","nation",2020-02-20,2023-03-09,1,0.2857143,806782.1428571,93043.1446525,114522.2791263,1678446043,2023-03-10,1,1107
"jhu-csse","confirmed_7dav_incidence_num","day","state",2020-02-20,2023-03-09,56,-3588.1428571,123179.4285714,1662.2722518,4172.8495144,1678446043,2023-03-10,1,1107
"jhu-csse","confirmed_7dav_incidence_prop","day","county",2020-02-20,2023-03-09,3276,-1686.1219196,2841.3575375,27.101371,43.7137121,1678445927,2023-03-10,1,1107
"jhu-csse","confirmed_7dav_incidence_prop","day","hhs",2020-02-20,2023-03-09,10,-1.4591803,392.7720066,27.3187456,36.2477389,1678446022,2023-03-10,1,1107
"jhu-csse","confirmed_7dav_incidence_prop","day","hrr",2020-02-20,2023-03-09,306,-122.4798617,690.4598967,27.5967365,38.416351,1678446023,2023-03-10,1,1107
"jhu-csse","confirmed_7dav_incidence_prop","day","msa",2020-02-20,2023-03-09,392,-199.0058129,616.6887806,27.5891708,39.6257666,1678446032,2023-03-10,1,1107
"jhu-csse","confirmed_7dav_incidence_prop","day","nation",2020-02-20,2023-03-09,1,8.57e-05,241.870203,27.8939792,34.3333416,1678446043,2023-03-10,1,1107
"jhu-csse","confirmed_7dav_incidence_prop","day","state",2020-02-20,2023-03-09,56,-59.7145264,658.5922059,27.621264,40.4790137,1678446043,2023-03-10,1,1107
"jhu-csse","confirmed_cumulative_num","day","county",2020-01-22,2023-03-09,3284,-3073,3710586,14353.1869473,63767.5389842,1678445936,2023-03-10,1,1107
"jhu-csse","confirmed_cumulative_num","day","hhs",2020-02-20,2023-03-09,10,0,22820900,4825882.233519,5140574.2058624,1678446022,2023-03-10,1,1107
"jhu-csse","confirmed_cumulative_num","day","hrr",2020-01-22,2023-03-09,306,0,3730976.336434,150971.0242582,258092.7498978,1678446023,2023-03-10,1,1107
"jhu-csse","confirmed_cumulative_num","day","msa",2020-01-22,2023-03-09,392,0,7174275,102240.7889401,317181.9992659,1678446033,2023-03-10,1,1107
"jhu-csse","confirmed_cumulative_num","day","nation",2020-02-20,2023-03-09,1,16,103759705,48280583.8779174,36106734.8695721,1678446043,2023-03-10,1,1107
"jhu-csse","confirmed_cumulative_num","day","state",2020-01-22,2023-03-09,56,0,12129699,841422.3893843,1438788.0526839,1678446043,2023-03-10,1,1107
"jhu-csse","confirmed_cumulative_prop","day","county",2020-01-22,2023-03-09,3276,0,222651.9337017,13910.3505283,11790.9558726,1678445945,2023-03-10,1,1107
"jhu-csse","confirmed_cumulative_prop","day","hhs",2020-02-20,2023-03-09,10,0,34229.2575611,14157.6410136,10766.8762807,1678446022,2023-03-10,1,1107
"jhu-csse","confirmed_cumulative_prop","day","hrr",2020-01-22,2023-03-09,306,0,53215.8354471,14039.5268056,11201.3530986,1678446024,2023-03-10,1,1107
"jhu-csse","confirmed_cumulative_prop","day","msa",2020-01-22,2023-03-09,392,0,49355.6779666,13931.4030991,11380.4602644,1678446034,2023-03-10,1,1107
"jhu-csse","confirmed_cumulative_prop","day","nation",2020-02-20,2023-03-09,1,0.0047967,31106.7630072,14474.3345265,10824.6611202,1678446043,2023-03-10,1,1107
"jhu-csse","confirmed_cumulative_prop","day","state",2020-01-22,2023-03-09,56,0,43580.1820977,13802.5773159,11492.6760266,1678446043,2023-03-10,1,1107
"jhu-csse","confirmed_incidence_num","day","county",2020-01-22,2023-03-09,3284,-379973,150251,27.7235964,470.1277512,1678445955,2023-03-10,1,1107
"jhu-csse","confirmed_incidence_num","day","hhs",2020-02-20,2023-03-09,10,-7449,399993,9315.8598886,18034.5429404,1678446022,2023-03-10,1,1107
"jhu-csse","confirmed_incidence_num","day","hrr",2020-01-22,2023-03-09,306,-26994.5800669,130067.1647396,290.628315,1123.0934006,1678446025,2023-03-10,1,1107
"jhu-csse","confirmed_incidence_num","day","msa",2020-01-22,2023-03-09,392,-27000,189842,198.0688441,1227.1508316,1678446035,2023-03-10,1,1107
"jhu-csse","confirmed_incidence_num","day","nation",2020-02-20,2023-03-09,1,-3862,1354180,93141.5529623,127207.5285887,1678446043,2023-03-10,1,1107
"jhu-csse","confirmed_incidence_num","day","state",2020-01-22,2023-03-09,56,-27000,207110,1625.2383288,5188.8291669,1678446044,2023-03-10,1,1107
"jhu-csse","confirmed_incidence_prop","day","county",2020-01-22,2023-03-09,3276,-11802.8534371,11123.5744999,26.4636876,78.2824164,1678445965,2023-03-10,1,1107
"jhu-csse","confirmed_incidence_prop","day","hhs",2020-02-20,2023-03-09,10,-52.5819213,800.8907647,27.3441848,44.3496797,1678446022,2023-03-10,1,1107
"jhu-csse","confirmed_incidence_prop","day","hrr",2020-01-22,2023-03-09,306,-1181.5455977,3739.329053,26.9242122,63.6451361,1678446026,2023-03-10,1,1107
"jhu-csse","confirmed_incidence_prop","day","msa",2020-01-22,2023-03-09,392,-1758.6873497,4131.1710137,26.9369303,65.8709355,1678446036,2023-03-10,1,1107
"jhu-csse","confirmed_incidence_prop","day","nation",2020-02-20,2023-03-09,1,-1.1578128,405.9779886,27.9234816,38.1363309,1678446043,2023-03-10,1,1107
"jhu-csse","confirmed_incidence_prop","day","state",2020-01-22,2023-03-09,56,-418.0016846,1830.0041427,27.0079029,59.5064043,1678446044,2023-03-10,1,1107
"jhu-csse","deaths_7dav_cumulative_num","day","county",2020-02-20,2021-07-24,3282,0,24605.7142857,91.0756647,457.7033909,1627222307,2021-07-25,1,486
"jhu-csse","deaths_7dav_cumulative_num","day","hhs",2020-02-20,2021-07-24,10,0,122371.7142857,29844.3231149,30809.2957863,1627222349,2021-07-25,1,486
"jhu-csse","deaths_7dav_cumulative_num","day","hrr",2020-02-20,2021-07-24,306,0,24704.173594,961.7329457,1838.2063543,1627222354,2021-07-25,1,486
"jhu-csse","deaths_7dav_cumulative_num","day","msa",2020-02-20,2021-07-24,392,0,64432.8571429,647.2079421,2819.3812933,1627222364,2021-07-25,1,486
"jhu-csse","deaths_7dav_cumulative_num","day","nation",2020-02-20,2021-07-24,1,1,609746.4285714,298466.2292295,208991.9277043,1627222370,2021-07-25,1,486
"jhu-csse","deaths_7dav_cumulative_num","day","state",2020-02-20,2021-07-24,56,0,64175.4285714,5329.3434134,9345.5475859,1627222372,2021-07-25,1,486
"jhu-csse","deaths_7dav_cumulative_prop","day","county",2020-02-20,2021-07-24,3274,0,865.8008658,86.9831932,109.2082606,1627222312,2021-07-25,1,486
"jhu-csse","deaths_7dav_cumulative_prop","day","hhs",2020-02-20,2021-07-24,10,0,257.8601376,87.6666226,70.4070081,1627222349,2021-07-25,1,486
"jhu-csse","deaths_7dav_cumulative_prop","day","hrr",2020-02-20,2021-07-24,306,0,448.2516859,87.5430088,83.7548751,1627222355,2021-07-25,1,486
"jhu-csse","deaths_7dav_cumulative_prop","day","msa",2020-02-20,2021-07-24,392,0,411.1138703,77.5600648,80.1993607,1627222365,2021-07-25,1,486
"jhu-csse","deaths_7dav_cumulative_prop","day","nation",2020-02-20,2021-07-24,1,0.0003009,183.4843284,89.8141802,62.8896566,1627222370,2021-07-25,1,486
"jhu-csse","deaths_7dav_cumulative_prop","day","state",2020-02-20,2021-07-24,56,0,299.0060527,76.573521,74.2259352,1627222372,2021-07-25,1,486
"jhu-csse","deaths_7dav_incidence_num","day","county",2020-02-20,2023-03-09,3284,-3607.5714286,418.1428571,0.3075687,5.7273992,1678445975,2023-03-10,1,1107
"jhu-csse","deaths_7dav_incidence_num","day","hhs",2020-02-20,2023-03-09,10,-77.7142857,1290,100.7926756,133.5207972,1678446022,2023-03-10,1,1107
"jhu-csse","deaths_7dav_incidence_num","day","hrr",2020-02-20,2023-03-09,306,-56.6686916,710.7492667,3.2353914,9.2226356,1678446027,2023-03-10,1,1107
"jhu-csse","deaths_7dav_incidence_num","day","msa",2020-02-20,2023-03-09,392,-153.7142857,982.8571429,2.0747886,11.3428703,1678446037,2023-03-10,1,1107
"jhu-csse","deaths_7dav_incidence_num","day","nation",2020-02-20,2023-03-09,1,0,3376.4285714,1007.5125673,767.0529034,1678446043,2023-03-10,1,1107
"jhu-csse","deaths_7dav_incidence_num","day","state",2020-02-20,2023-03-09,56,-100.5714286,1013.5714286,18.0009672,38.6344064,1678446044,2023-03-10,1,1107
"jhu-csse","deaths_7dav_incidence_prop","day","county",2020-02-20,2023-03-09,3276,-41.3288637,93.779306,0.365256,1.1151402,1678445983,2023-03-10,1,1107
"jhu-csse","deaths_7dav_incidence_prop","day","hhs",2020-02-20,2023-03-09,10,-0.4945528,4.0251346,0.2878276,0.3181404,1678446022,2023-03-10,1,1107
"jhu-csse","deaths_7dav_incidence_prop","day","hrr",2020-02-20,2023-03-09,306,-8.3471689,30.6551546,0.3196907,0.5725128,1678446028,2023-03-10,1,1107
"jhu-csse","deaths_7dav_incidence_prop","day","msa",2020-02-20,2023-03-09,392,-30.2564418,35.1984464,0.3061659,0.6238996,1678446038,2023-03-10,1,1107
"jhu-csse","deaths_7dav_incidence_prop","day","nation",2020-02-20,2023-03-09,1,0,1.0122404,0.3020484,0.2299595,1678446043,2023-03-10,1,1107
"jhu-csse","deaths_7dav_incidence_prop","day","state",2020-02-20,2023-03-09,56,-2.8933225,6.1581568,0.2802725,0.3726797,1678446044,2023-03-10,1,1107
"jhu-csse","deaths_cumulative_num","day","county",2020-01-22,2023-03-09,3284,-82,35545,190.5197878,780.0843981,1678445991,2023-03-10,1,1107
"jhu-csse","deaths_cumulative_num","day","hhs",2020-02-20,2023-03-09,10,0,259166,64052.6121441,59661.1248867,1678446022,2023-03-10,1,1107
"jhu-csse","deaths_cumulative_num","day","hrr",2020-01-22,2023-03-09,306,0,35736.6565225,1996.5240135,3094.770263,1678446028,2023-03-10,1,1107
"jhu-csse","deaths_cumulative_num","day","msa",2020-01-22,2023-03-09,392,0,86123,1297.1952789,4213.0963038,1678446039,2023-03-10,1,1107
"jhu-csse","deaths_cumulative_num","day","nation",2020-02-20,2023-03-09,1,1,1123647,640678.7935368,367150.4558116,1678446043,2023-03-10,1,1107
"jhu-csse","deaths_cumulative_num","day","state",2020-01-22,2023-03-09,56,0,101159,11168.8936217,16972.8601255,1678446044,2023-03-10,1,1107
"jhu-csse","deaths_cumulative_prop","day","county",2020-01-22,2023-03-09,3276,0,1386.962552,214.3349027,195.0967167,1678445999,2023-03-10,1,1107
"jhu-csse","deaths_cumulative_prop","day","hhs",2020-02-20,2023-03-09,10,0,383.8666291,182.9312278,111.7193226,1678446022,2023-03-10,1,1107
"jhu-csse","deaths_cumulative_prop","day","hrr",2020-01-22,2023-03-09,306,0,670.510457,193.1950839,144.654354,1678446029,2023-03-10,1,1107
"jhu-csse","deaths_cumulative_prop","day","msa",2020-01-22,2023-03-09,392,0,768.3949799,181.0682597,149.2546543,1678446040,2023-03-10,1,1107
"jhu-csse","deaths_cumulative_prop","day","nation",2020-02-20,2023-03-09,1,0.0002998,336.8650762,192.0730537,110.0703035,1678446043,2023-03-10,1,1107
"jhu-csse","deaths_cumulative_prop","day","state",2020-01-22,2023-03-09,56,0,451.4689698,168.8182177,128.4863521,1678446044,2023-03-10,1,1107
"jhu-csse","deaths_incidence_num","day","county",2020-01-22,2023-03-09,3284,-25525,2874,0.3002776,14.6826257,1678446007,2023-03-10,1,1107
"jhu-csse","deaths_incidence_num","day","hhs",2020-02-20,2023-03-09,10,-661,2452,100.8800755,163.8194274,1678446022,2023-03-10,1,1107
"jhu-csse","deaths_incidence_num","day","hrr",2020-01-22,2023-03-09,306,-593.9064838,4975.2448667,3.1563923,17.9064987,1678446030,2023-03-10,1,1107
"jhu-csse","deaths_incidence_num","day","msa",2020-01-22,2023-03-09,392,-1076,6165,2.0254899,18.5879756,1678446041,2023-03-10,1,1107
"jhu-csse","deaths_incidence_num","day","nation",2020-02-20,2023-03-09,1,-253,4375,1008.6050269,925.0308337,1678446043,2023-03-10,1,1107
"jhu-csse","deaths_incidence_num","day","state",2020-01-22,2023-03-09,56,-704,2441,17.5963736,50.492574,1678446044,2023-03-10,1,1107
"jhu-csse","deaths_incidence_prop","day","county",2020-01-22,2023-03-09,3276,-289.3020459,656.4551422,0.3566426,2.7174116,1678446015,2023-03-10,1,1107
"jhu-csse","deaths_incidence_prop","day","hhs",2020-02-20,2023-03-09,10,-3.7986275,17.3084805,0.2880929,0.4283799,1678446022,2023-03-10,1,1107
"jhu-csse","deaths_incidence_prop","day","hrr",2020-01-22,2023-03-09,306,-58.4301826,214.5860825,0.3119563,1.2531446,1678446031,2023-03-10,1,1107
"jhu-csse","deaths_incidence_prop","day","msa",2020-01-22,2023-03-09,392,-211.7950926,246.3891249,0.298964,1.4898235,1678446042,2023-03-10,1,1107
"jhu-csse","deaths_incidence_prop","day","nation",2020-02-20,2023-03-09,1,-0.0758484,1.3116083,0.3023759,0.2773207,1678446043,2023-03-10,1,1107
"jhu-csse","deaths_incidence_prop","day","state",2020-01-22,2023-03-09,56,-20.2532572,43.1070973,0.2740545,0.666353,1678446044,2023-03-10,1,1107
"nchs-mortality","deaths_allcause_incidence_num","week","nation",NA,NA,1,19533,87415,62317.9800797,7854.3927758,1732827716,NA,1,206
"nchs-mortality","deaths_allcause_incidence_num","week","state",NA,NA,52,14,12529,1210.5942151,1258.2008756,1732827716,NA,1,151
"nchs-mortality","deaths_allcause_incidence_prop","week","nation",NA,NA,1,5.8463988,26.1640786,18.6523197,2.3508889,1732827716,NA,1,208
"nchs-mortality","deaths_allcause_incidence_prop","week","state",NA,NA,52,1.6432387,64.7936347,19.6614396,4.1024912,1732827716,NA,1,151
